,0,1,2,3,4,max,2nd_highest,median,4th_highest,min,std,range
58,0.576945,0.67614746,0.6658272,0.6237204,0.53260475,0.6761474609375,0.665827214717865,0.6237204074859619,0.5769450068473816,0.5326047539710999,0.060488865,0.14354270696640015
59,0.6631095,0.5303935,0.592787,0.6352333,0.5224228,0.6631094813346863,0.6352332830429077,0.5927870273590088,0.5303934812545776,0.5224227905273438,0.06227178,0.14068669080734253
60,-0.9115402,-0.76080406,-0.7580559,-0.8778291,-0.9097223,-0.7580559253692627,-0.7608040571212769,-0.8778290748596191,-0.9097223281860352,-0.9115402102470398,0.077994585,0.1534842848777771
61,0.018028488,0.16659872,0.060275503,0.049780935,0.14072363,0.16659872233867645,0.14072363078594208,0.06027550250291824,0.04978093504905701,0.018028488382697105,0.063400865,0.14857023395597935
62,-0.32021523,-0.21972442,-0.3307763,-0.46932092,-0.52056694,-0.21972441673278809,-0.32021522521972656,-0.33077630400657654,-0.4693209230899811,-0.5205669403076172,0.12156514,0.3008425235748291
63,0.5779517,0.52514166,0.580865,0.59422475,0.77738374,0.7773837447166443,0.594224750995636,0.5808650255203247,0.5779517292976379,0.5251416563987732,0.096613735,0.2522420883178711
64,0.27626306,0.18664959,0.05056706,0.25466028,0.34905645,0.3490564525127411,0.2762630581855774,0.2546602785587311,0.18664959073066711,0.050567060708999634,0.11267549,0.29848939180374146
65,0.09837053,0.12451276,0.082423985,-0.016802857,-0.04094066,0.12451276183128357,0.09837052971124649,0.08242398500442505,-0.01680285669863224,-0.04094066098332405,0.07361185,0.16545342281460762
66,-0.07490025,0.18092588,-0.15353039,-0.008029511,-0.12785026,0.1809258759021759,-0.008029511198401451,-0.07490024715662003,-0.1278502643108368,-0.15353038907051086,0.13379087,0.33445626497268677
67,0.23358107,-0.025204938,0.3781758,0.026209336,0.13144834,0.3781757950782776,0.2335810661315918,0.13144834339618683,0.026209335774183273,-0.025204937905073166,0.16233326,0.40338073298335075
68,0.9946752,0.3458872,0.63989383,0.5585511,0.8226116,0.9946752190589905,0.8226115703582764,0.6398938298225403,0.5585510730743408,0.3458872139453888,0.24852245,0.6487880051136017
69,0.25918785,-0.057051092,0.013435237,0.21861053,0.2141448,0.25918784737586975,0.21861052513122559,0.21414479613304138,0.013435237109661102,-0.05705109238624573,0.14159499,0.3162389397621155
70,0.010240711,-0.2851485,0.052249715,-0.20323724,-0.12824409,0.052249714732170105,0.010240711271762848,-0.128244087100029,-0.20323723554611206,-0.2851485013961792,0.14184709,0.3373982161283493
71,0.5999268,0.24990313,0.3538097,0.27506334,0.28711388,0.5999268293380737,0.3538097143173218,0.28711387515068054,0.27506333589553833,0.2499031275510788,0.14319344,0.35002370178699493
72,-0.47284997,-0.56680834,-0.48082566,-0.5502745,-0.54779154,-0.47284996509552,-0.48082566261291504,-0.5477915406227112,-0.5502744913101196,-0.5668083429336548,0.043499626,0.09395837783813477
73,-0.5466891,-0.5414477,-0.34742275,-0.32905698,-0.4155784,-0.329056978225708,-0.3474227488040924,-0.4155783951282501,-0.5414476990699768,-0.5466890931129456,0.10376785,0.21763211488723755
74,-0.11133576,-0.17816564,-0.35458586,-0.15111755,-0.27406284,-0.11133576184511185,-0.15111754834651947,-0.17816564440727234,-0.274062842130661,-0.3545858561992645,0.098931886,0.24325009435415268
75,-0.3881315,-0.4556106,-0.24545097,-0.2278487,-0.33299917,-0.22784869372844696,-0.2454509735107422,-0.33299916982650757,-0.3881314992904663,-0.45561060309410095,0.09585108,0.227761909365654
76,-0.42464417,-0.22403102,-0.43514964,-0.27544734,-0.28887478,-0.2240310162305832,-0.2754473388195038,-0.2888747751712799,-0.4246441721916199,-0.4351496398448944,0.09474965,0.21111862361431122
77,-0.80526304,-0.9566588,-0.7085744,-0.64366174,-0.77286065,-0.6436617374420166,-0.7085744142532349,-0.7728606462478638,-0.8052630424499512,-0.9566587805747986,0.117849,0.312997043132782
78,-0.5811887,-0.64340454,-0.5130108,-0.44931534,-0.5127899,-0.4493153393268585,-0.5127899050712585,-0.5130107998847961,-0.5811886787414551,-0.6434045433998108,0.07429923,0.19408920407295227
79,0.17437907,0.48398495,0.41383612,0.06930893,0.33657202,0.48398494720458984,0.41383612155914307,0.3365720212459564,0.17437906563282013,0.06930892914533615,0.17106251,0.4146760180592537
80,-0.9028458,-0.89953923,-0.7707278,-0.92531395,-1.0731118,-0.770727813243866,-0.8995392322540283,-0.9028457999229431,-0.9253139495849609,-1.0731117725372314,0.10759245,0.3023839592933655
81,-0.24254692,-0.3511121,-0.08549552,-0.3672141,-0.30338132,-0.08549551665782928,-0.2425469160079956,-0.3033813238143921,-0.35111209750175476,-0.3672141134738922,0.11395134,0.2817185968160629
82,-0.08616338,0.19439691,0.15789989,-0.119390935,0.0147596,0.19439691305160522,0.1578998863697052,0.014759600162506104,-0.08616337925195694,-0.11939093470573425,0.14089191,0.3137878477573395
83,-0.4267792,-0.47439328,-0.36201528,-0.29440257,-0.20270935,-0.2027093470096588,-0.2944025695323944,-0.3620152771472931,-0.42677921056747437,-0.4743932783603668,0.10756102,0.271683931350708
84,-0.9547391,-0.84995025,-0.9315356,-0.9726798,-1.030716,-0.8499502539634705,-0.9315356016159058,-0.9547390937805176,-0.9726797938346863,-1.0307159423828125,0.06591896,0.18076568841934204
85,-0.009697402,0.15837486,0.11707138,0.15445654,0.11733127,0.1583748608827591,0.15445654094219208,0.11733126640319824,0.11707138270139694,-0.009697401896119118,0.06840442,0.1680722627788782
86,-0.2678228,-0.40528724,-0.16547373,-0.19873378,-0.24434346,-0.16547372937202454,-0.19873377680778503,-0.24434345960617065,-0.267822802066803,-0.4052872359752655,0.09224452,0.23981350660324097
87,-0.00060164393,0.1659188,0.033025105,0.019483833,-0.108528316,0.16591879725456238,0.0330251045525074,0.019483832642436028,-0.0006016439292579889,-0.10852831602096558,0.0979654,0.27444711327552795
88,-0.5837873,-1.0015115,-0.6763417,-0.4694577,-0.4781962,-0.4694576859474182,-0.4781962037086487,-0.5837873220443726,-0.676341712474823,-1.0015114545822144,0.21818513,0.5320537686347961
89,-0.5492441,-0.1511478,-0.28319612,-0.027330881,-0.12755372,-0.027330880984663963,-0.12755371630191803,-0.15114779770374298,-0.2831961214542389,-0.5492441058158875,0.20156124,0.5219132248312235
90,-0.893876,-0.70728993,-0.7922331,-0.85123825,-0.8304919,-0.7072899341583252,-0.7922331094741821,-0.8304919004440308,-0.8512382507324219,-0.8938760161399841,0.07052379,0.18658608198165894
91,0.15025087,0.170058,-0.06954034,0.2104707,-0.045359466,0.21047070622444153,0.1700579971075058,0.1502508670091629,-0.04535946622490883,-0.06954033672809601,0.1304752,0.28001104295253754
92,0.4969662,0.50469697,0.68240744,0.23381586,0.4443449,0.6824074387550354,0.5046969652175903,0.4969662129878998,0.4443449079990387,0.23381586372852325,0.16082536,0.44859157502651215
93,-0.40319383,-0.41198608,-0.4359383,-0.33560237,-0.36502305,-0.33560237288475037,-0.36502304673194885,-0.4031938314437866,-0.4119860827922821,-0.43593829870224,0.039843865,0.10033592581748962
94,-1.1603423,-1.2263702,-0.96042806,-0.8846747,-0.7785764,-0.7785763740539551,-0.8846747279167175,-0.9604280591011047,-1.1603423357009888,-1.2263702154159546,0.18763383,0.4477938413619995
95,-0.07124437,0.14428361,0.017756075,0.029174998,-0.044104148,0.14428360760211945,0.02917499840259552,0.01775607466697693,-0.04410414770245552,-0.07124436646699905,0.08344762,0.2155279740691185
96,-0.278065,-0.050942525,-0.14305112,-0.21065131,-0.3521389,-0.05094252526760101,-0.1430511176586151,-0.21065130829811096,-0.2780649960041046,-0.3521389067173004,0.11680353,0.3011963814496994
97,-0.82948387,-0.9117401,-0.73748773,-0.7202549,-0.8764576,-0.7202548980712891,-0.7374877333641052,-0.8294838666915894,-0.8764575719833374,-0.9117401242256165,0.084157914,0.1914852261543274
98,-0.98356897,-1.2042791,-0.94686437,-0.87579405,-0.964699,-0.8757940530776978,-0.9468643665313721,-0.9646989703178406,-0.9835689663887024,-1.2042790651321411,0.12386852,0.32848501205444336
99,-0.023325527,-0.05219148,-0.01648462,0.01750054,-0.137619,0.017500540241599083,-0.016484620049595833,-0.02332552708685398,-0.05219148099422455,-0.1376190036535263,0.058706995,0.1551195438951254
100,-0.63606614,-0.88032925,-0.8381167,-0.71154535,-0.83172184,-0.6360661387443542,-0.7115453481674194,-0.831721842288971,-0.8381167054176331,-0.8803292512893677,0.101883106,0.24426311254501343
101,-0.2471898,-0.15359582,-0.2156975,-0.17956804,-0.10254161,-0.10254161059856415,-0.15359582006931305,-0.17956803739070892,-0.2156974971294403,-0.24718980491161346,0.05586939,0.14464819431304932
102,-1.0265818,-1.0157052,-0.85698426,-0.90127945,-0.9758144,-0.8569842576980591,-0.9012794494628906,-0.9758144021034241,-1.0157052278518677,-1.0265817642211914,0.07371385,0.16959750652313232
103,-0.85098845,-1.1189445,-0.96723044,-0.7369336,-0.8420446,-0.7369335889816284,-0.8420445919036865,-0.8509884476661682,-0.9672304391860962,-1.118944525718689,0.14556454,0.38201093673706055
104,-0.69798654,-0.40186957,-0.47406837,-0.2453525,-0.419825,-0.24535250663757324,-0.4018695652484894,-0.4198249876499176,-0.47406837344169617,-0.6979865431785583,0.1636769,0.4526340365409851
105,-0.7377295,-0.7236995,-0.7443841,-0.78081334,-0.6900645,-0.6900644898414612,-0.7236995100975037,-0.7377294898033142,-0.7443841099739075,-0.7808133363723755,0.032942005,0.0907488465309143
106,-1.3454188,-1.1090225,-1.0217148,-1.0654662,-1.262958,-1.0217148065567017,-1.0654661655426025,-1.1090224981307983,-1.26295804977417,-1.3454188108444214,0.13750859,0.3237040042877197
107,-0.65862674,-0.5405061,-0.5579088,-0.5285594,-0.67934453,-0.5285593867301941,-0.54050612449646,-0.5579087734222412,-0.6586267352104187,-0.6793445348739624,0.07053694,0.1507851481437683
108,0.23724455,-0.019582504,0.18701398,0.23629333,0.20530978,0.23724454641342163,0.23629333078861237,0.20530977845191956,0.18701398372650146,-0.019582504406571388,0.107693605,0.256827050819993
109,-0.047847334,0.2577515,0.3055532,0.17383358,0.26091748,0.3055531978607178,0.2609174847602844,0.2577514946460724,0.17383357882499695,-0.047847334295511246,0.1412487,0.353400532156229
110,0.22702801,0.40267116,0.30554742,0.4031599,0.34046355,0.40315988659858704,0.4026711583137512,0.3404635488986969,0.30554741621017456,0.2270280122756958,0.073785864,0.17613187432289124
111,-1.2449243,-1.3466942,-1.2863245,-1.2566513,-1.1710389,-1.1710388660430908,-1.2449243068695068,-1.2566512823104858,-1.2863245010375977,-1.3466942310333252,0.06394353,0.17565536499023438
112,-1.0628781,-0.8823986,-0.70469373,-1.0122457,-1.0594873,-0.7046937346458435,-0.8823986053466797,-1.0122456550598145,-1.0594873428344727,-1.062878131866455,0.15263392,0.3581843972206116
113,-0.952461,-0.9264735,-0.9184564,-1.1305107,-1.05645,-0.9184563755989075,-0.9264734983444214,-0.9524610042572021,-1.0564500093460083,-1.130510687828064,0.09285221,0.2120543122291565
114,-0.44277906,-0.28135547,-0.041017428,-0.31561697,-0.42456728,-0.041017428040504456,-0.28135547041893005,-0.3156169652938843,-0.4245672821998596,-0.4427790641784668,0.1609042,0.40176163613796234
115,-0.5279005,-0.6284419,-0.5801293,-0.47009,-0.39280176,-0.39280176162719727,-0.47009000182151794,-0.5279005169868469,-0.5801293253898621,-0.6284418702125549,0.09234164,0.23564010858535767
116,-0.7824262,-0.7850701,-0.48949784,-0.68240285,-0.79611033,-0.4894978404045105,-0.6824028491973877,-0.7824261784553528,-0.7850701212882996,-0.7961103320121765,0.13003545,0.306612491607666
117,-0.5338885,-0.35496193,-0.20026726,-0.3737953,-0.310325,-0.2002672553062439,-0.3103249967098236,-0.35496193170547485,-0.3737953007221222,-0.5338885188102722,0.12071851,0.3336212635040283
118,-0.85354036,-0.8522172,-0.90733576,-0.8193791,-0.94785684,-0.8193790912628174,-0.8522171974182129,-0.8535403609275818,-0.9073357582092285,-0.9478568434715271,0.05104238,0.12847775220870972
119,-0.8297526,-0.7995994,-0.7038337,-0.59729344,-0.82494444,-0.5972934365272522,-0.7038336992263794,-0.7995994091033936,-0.8249444365501404,-0.8297526240348816,0.099852376,0.2324591875076294
120,-0.43235135,-0.48687083,-0.3536097,-0.34714714,-0.3877274,-0.347147136926651,-0.35360971093177795,-0.38772740960121155,-0.43235135078430176,-0.48687082529067993,0.05847515,0.13972368836402893
121,-0.3906687,-0.41131747,-0.5593559,-0.31169134,-0.39838773,-0.3116913437843323,-0.39066869020462036,-0.39838773012161255,-0.41131746768951416,-0.5593559145927429,0.08998651,0.24766457080841064
122,-1.130449,-1.1447577,-1.0211848,-1.1169813,-1.0121424,-1.0121424198150635,-1.0211848020553589,-1.1169812679290771,-1.1304490566253662,-1.1447577476501465,0.06332448,0.132615327835083
123,0.14802384,0.115367666,0.14925715,0.2969461,0.2447758,0.29694610834121704,0.24477580189704895,0.14925715327262878,0.1480238437652588,0.11536766588687897,0.076527774,0.18157844245433807
124,-0.16889353,-0.27960137,-0.30140162,-0.092591375,-0.22041905,-0.09259137511253357,-0.16889353096485138,-0.2204190492630005,-0.2796013653278351,-0.30140161514282227,0.08477672,0.2088102400302887
125,0.6110776,0.8721533,0.58413327,0.62876105,0.6200306,0.8721532821655273,0.6287610530853271,0.6200305819511414,0.611077606678009,0.5841332674026489,0.117982425,0.2880200147628784
126,-0.59789735,-0.6647619,-0.5579326,-0.3398975,-0.44253263,-0.3398975133895874,-0.44253262877464294,-0.5579326152801514,-0.5978973507881165,-0.6647619009017944,0.12932436,0.32486438751220703
127,-0.973044,-0.664834,-0.7597207,-0.71542,-0.8802033,-0.6648340225219727,-0.7154200077056885,-0.7597206830978394,-0.8802033066749573,-0.9730439782142639,0.12591033,0.30820995569229126
128,-0.9122514,-1.1020439,-0.6970139,-0.83836406,-0.9656691,-0.6970139145851135,-0.8383640646934509,-0.9122514128684998,-0.9656690955162048,-1.102043867111206,0.15019946,0.40502995252609253
129,0.15188482,0.018738465,0.18956462,0.16947007,0.11158542,0.18956461548805237,0.16947007179260254,0.15188482403755188,0.11158542335033417,0.018738465383648872,0.06761595,0.1708261501044035
130,-0.36329162,-0.060787275,-0.20669985,-0.07371949,-0.20226198,-0.060787275433540344,-0.07371948659420013,-0.20226198434829712,-0.20669984817504883,-0.3632916212081909,0.122782715,0.3025043457746506
131,-0.64110076,-0.514223,-0.5350744,-0.40154436,-0.41895893,-0.40154436230659485,-0.4189589321613312,-0.5142229795455933,-0.5350744128227234,-0.6411007642745972,0.09692694,0.23955640196800232
132,-0.17557564,0.29880267,-0.18277356,-0.3365308,-0.25303152,0.2988026738166809,-0.1755756437778473,-0.18277356028556824,-0.25303152203559875,-0.33653080463409424,0.24825667,0.6353334784507751
133,0.0016927884,-0.11290945,-0.036590464,-0.006976472,-0.14289495,0.0016927884425967932,-0.0069764722138643265,-0.036590464413166046,-0.11290945112705231,-0.1428949534893036,0.06487566,0.14458774193190038
134,-0.17934637,-0.20044796,-0.08966159,-0.2619975,-0.07249208,-0.0724920779466629,-0.08966159075498581,-0.17934636771678925,-0.2004479616880417,-0.2619974911212921,0.07908195,0.1895054131746292
135,-0.4719257,-0.8148642,-0.49184215,-0.32571465,-0.3848049,-0.325714647769928,-0.384804904460907,-0.4719257056713104,-0.4918421506881714,-0.8148642182350159,0.18948348,0.4891495704650879
136,-0.31852,-0.36702216,-0.26885045,-0.168636,-0.2304931,-0.1686359941959381,-0.23049309849739075,-0.2688504457473755,-0.3185200095176697,-0.36702215671539307,0.07681437,0.19838616251945496
137,0.33978027,0.15891248,0.29871902,0.45389622,0.35665292,0.4538962244987488,0.3566529154777527,0.3397802710533142,0.29871901869773865,0.15891247987747192,0.107298985,0.29498374462127686
138,-0.5162385,-0.58439523,-0.60684454,-0.5635967,-0.5244712,-0.5162385106086731,-0.5244712233543396,-0.5635967254638672,-0.5843952298164368,-0.6068445444107056,0.038651876,0.09060603380203247
139,-0.46682453,-0.34464648,-0.51932675,-0.3742354,-0.3720594,-0.34464648365974426,-0.3720594048500061,-0.3742353916168213,-0.4668245315551758,-0.5193267464637756,0.07420283,0.17468026280403137
140,-0.9578276,-0.771929,-0.5168127,-0.74582195,-0.7929293,-0.5168126821517944,-0.7458219528198242,-0.7719290256500244,-0.7929292917251587,-0.957827627658844,0.15784518,0.44101494550704956
141,-0.51851904,-0.4062641,-0.48944357,-0.61657774,-0.6859098,-0.4062640964984894,-0.4894435703754425,-0.5185190439224243,-0.6165777444839478,-0.6859098076820374,0.10954522,0.279645711183548
